node,index,x,y,paper_id,title
228,228,385.822593224458,-346.06567258673107,2503.12081v1,Boundedness and stability of a 2-D parabolic-elliptic system arising in biological transport networks
229,229,-118.25232996377964,-497.30666858693064,2503.12056v1,Asymptotic flocking dynamics of Relativistic-Cucker-Smale particles immersed in incompressible Navier-Stokes equations
230,230,-149.22949629162184,-295.6674533464268,2503.12046v1,The Navier-Stokes limit of kinetic equations for low regularity data
231,231,271.6568853927242,-273.08997207765543,2503.12022v1,Liouville theorems and new gradient estimates for positive solutions to $Δ_pv+a(v+b)^q=0$ on a complete manifold
232,232,163.70245356485586,-317.5951991971721,2503.11929v1,Controllability of degenerate parabolic equations in non-cylindrical domains
233,233,225.60136921067493,-133.53265159735116,2503.11903v1,Modeling and Analysis of an Optimal Insulation Problem on Non-Smooth Domains
234,234,-265.347901852322,25.397465625808053,2503.11779v1,Rigorous analysis of shape transitions in frustrated elastic ribbons
235,235,-219.55074748633476,-35.15093040580112,2503.11770v1,On the cutoff phenomenon for fast diffusion and porous medium equations
236,236,-198.97844596628883,-505.47856285438286,2503.11642v1,Global well-posedness of the Navier-Stokes equations for small initial data in frequency localized Koch-Tataru's space
237,237,-338.9028382015211,-310.5909647183374,2503.11744v1,Anomalous diffusion via iterative quantitative homogenization: an overview of the main ideas
238,238,-130.59311431617311,-146.03341760053948,2503.11550v1,"Dynamics of a coupled nonlocal PDE-ODE system with spatial memory: well-posedness, stability, and bifurcation analysis"
239,239,252.75423797740876,-293.2179148350141,2503.11539v1,Travelling breather solutions in waveguides for cubic nonlinear Maxwell equations with retarded material laws
240,240,-154.4748168452802,-401.2943374881249,2503.11522v1,How close is too close for singular mean curvature flows?
241,241,-24.996670642752363,-164.00776556333122,2503.11438v1,Energy-variational structure in evolution equations
242,242,-243.42844906990726,166.68310808485282,2503.11421v1,"Linear, decoupled and positivity-preserving staggered mesh schemes for general dissipative systems with arbitrary energy distributions"
243,243,352.1222178189177,-371.4761668992699,2503.11369v1,Front propagation into unstable states for periodic monotone reaction-diffusion systems
244,244,-716.4473234366753,-618.4315175563129,2503.11323v1,Artefact Analysis of Multistatic Three-Dimensional SAR Imaging with Two Linear Trajectories
245,245,-737.9550508689599,-527.3101825721866,2503.11200v1,On stability of one-dimensional Hughes' dynamics with affine costs
246,246,1229.8351371445012,-727.3341526043843,2503.11161v1,Inertial manifolds via spatial averaging: a control-theoretic perspective
247,247,-40.2652834039272,-393.9184219016616,2503.11095v1,Stationary solutions to the critical and super-critical quasi-geostrophic equation in the scaling critical Sobolev space
248,248,-124.36637581309903,-395.7977522357136,2503.11092v1,Sharp well-posedness and ill-posedness of the stationary quasi-geostrophic equation
249,249,-84.68038213736621,26.311984152731025,2503.10971v1,Exact solutions describing very slow layer oscillations in a shadow reaction-diffusion system
250,250,298.1952060241971,-135.4216089335499,2503.10948v1,A new graph-directed construction of nonlocal energies on the unit interval
251,251,61.8698905030546,77.34319855583435,2503.10906v1,Nonlinear Fokker-Planck equations as smooth Hilbertian gradient flows
252,252,87.18458475009976,-218.66106200958714,2503.10867v1,On two properties of positively perturbed discrete Schrödinger operators
253,253,285.075372675024,-303.518307641294,2503.10771v1,Analysis and numerical analysis of the Helmholtz-Korteweg equation
254,254,-182.43748232322952,-182.99886859910512,2503.10495v1,On a non-local phase-field model for tumour growth with single-well Lennard-Jones potential
255,255,258.79546147359645,611.7557681120644,2503.10487v1,Sediment Concentration Estimation via Multiscale Inverse Problem and Stochastic Homogenization
256,256,-6.666238886344033,-100.3791187375504,2503.10300v1,Analysis of linear Boussinesq-type models coupled with static interfaces
257,257,179.54437468315933,-243.23509107787498,2503.10272v1,Symmetry and classification of positive solutions of some weighted elliptic equations
258,258,231.4874845756023,360.9045301522747,2503.10119v1,Inverse random source problem for Maxwell equations in an inhomogeneous medium
259,259,-289.0598372278798,-77.21135871621989,2503.10097v1,Second-order monotonicity conditions and mean field games with volatility control
260,260,-144.99205825884934,-465.62502546024865,2503.10044v1,Dual Curvature Density Equation with Group Symmetry
261,261,44.27814389091069,-659.8925271461611,2503.10001v1,Structure stability of steady supersonic shear flow with inflow boundary conditions
262,262,337.57180612830405,-31.574045247289686,2503.09948v1,Extended convexity and uniqueness of minimizers for interaction energies
263,263,1313.503078701417,79.98780737391499,2503.09924v1,Velocity Averaging for the Wigner Kinetic Equation in the Semiclassical Regime
264,264,1363.2604950049956,55.37577681123448,2503.09861v1,Green's function estimates for time measurable parabolic operators on polyhedrons and polyhedral cones
265,265,178.582102667259,-252.75448903351597,2503.09818v2,Positive singular solutions of a certain elliptic PDE
266,266,218.45453383914742,-238.30772055876383,2503.09738v1,On the Nonexistence of Global Solutions for Nonlocal Parabolic Equations with Forcing Terms
267,267,-555.6299568035596,-1302.03421510447,2503.09589v1,On the fractional diffusion for the linear Boltzmann equation with drift and general cross-section
268,268,-175.7818936449528,79.03292561694838,2503.09581v1,On a Cahn-Hilliard equation for the growth and division of chemically active droplets modeling protocells
269,269,-484.9896625350121,-154.12046133260856,2503.09580v1,A fast Fourier spectral method for the linearized Boltzmann collision operator
270,270,85.85013327252612,-116.2389025403079,2503.09536v1,On the normal trace space of extended divergence-measure fields
271,271,290.1194527750868,-332.40084472799794,2503.09522v1,Linear convective stability of a front superposition with unstable connecting state
272,272,274.53051474471164,4.206341177018357,2503.09442v2,Local well-posedness for nonlinear Schrödinger equations on compact product manifolds
273,273,232.51977371980527,-64.30589936795987,2503.09438v1,Coupled nonlinear Schrödinger equations with point interaction: existence and asymptotic behaviour
274,274,-248.07239013132624,-884.8988953260374,2503.09413v2,Green functions for the heat and Laplace equations with dynamical boundary conditions in a ball
275,275,-146.89629736442768,-290.85081037909146,2503.09397v1,Smoothness of solutions to the initial-boundary value problem for the telegraph equation on the half-line with a locally summable potential
276,276,199.84656743589022,-144.97680151870668,2503.09323v1,Three non-zero solutions of a Neumann eigenvalue problems involving the fractional p-Laplacian
277,277,241.15336082964646,-228.79339818642728,2503.09307v2,Nonlocal equations with kernels of general order
278,278,-277.7160415237784,-328.4011262732054,2503.09266v1,Magnetization control problem for the 2D and 3D evolutionary Landau-Lifshitz-Bloch equation
279,279,223.25592526566695,-173.66232478802036,2503.09262v1,Normalized Schrödinger equations with mass-supercritical nonlinearity in exterior domains
280,280,202.243840385249,-273.54630614493647,2503.09250v1,Construction of bubbling solutions of the Brezis-Nirenberg problem in general bounded domains (I): the dimensions 4 and 5
281,281,137.17443169155717,-153.39232059283174,2503.09234v1,An end to end gluing construction for metrics of constant Q-curvature
282,282,9.962894969903548,321.7248014341184,2503.09157v1,"Strongly nonlinear age structured equation,time-elapsed model and large delays"
283,283,268.7996241955592,-75.53298554947115,2503.09088v1,Derivation and Well-Posedness Analysis of the Higher-Order Benjamin-Bona-Mahony Equation
284,284,-58.58116519609985,-390.8439002011152,2503.09067v1,On the initial-boundary value problem for the 2D partially dissipative Oldroyd-B model: global well-posedness and large time stability
285,285,142.58770811010567,-24.352638735000255,2503.08996v1,On the dispersive estimates for the discrete Schrödinger equation on a honeycomb lattice
286,286,374.0583379576213,-60.614699812376564,2503.08865v1,RCD structures on singular Kahler spaces of complex dimension three
287,287,526.500287952378,245.92070980222974,2503.08809v1,Abstract boundary delay systems and application to network flow
288,288,288.3818431558138,-55.44189955048654,2503.08656v1,Smoothing effect for third order operators with variable coefficients
289,289,241.43942020798357,-344.69156443427346,2503.08649v1,Low regularity results for degenerate Poisson problems
290,290,-204.81719876249355,-343.9107756825334,2503.08578v1,Faithful global convergence for the rescaled Consensus--Based Optimization
291,291,219.64665881491868,-58.04835686985503,2503.08504v1,Strichartz estimates for orthonormal systems on compact manifolds
292,292,164.52506203569712,-391.8204814172187,2503.08448v1,Non-existence of radially symmetric singular self-similar solutions of the fast diffusion equation
293,293,-238.42979517021226,-867.5679359752744,2503.08412v1,Cluster expansions of particle system state with topological nearest-neighbor interaction
294,294,65.84105769281037,-105.7774060400156,2503.08383v1,Geometric Hardy inequalities on the Heisenberg groups via convexity
295,295,527.261644232654,-869.7422041097836,2503.08351v1,Existence of Solutions of Nonconvex Multivalued Navier Stokes Equations
296,296,-87.2491778195879,-409.13966791990697,2503.08334v1,Navier-Stokes/Allen-Cahn system with moving contact line
297,297,251.47199081758282,-158.646973984849,2503.08309v1,Gamma-Convergence of Higher-Order Phase Transition Models
298,298,7.469669998386494,-416.3140656038957,2503.08279v1,Isoperimetric and Michael-Simon inequalities on manifolds with asymptotically nonnegative curvature
299,299,13.13340420959613,-3.961054772316839,2503.08274v1,Nonlocal problem for the time-fractional generalized telegraph equation with the Prabhakar fractional derivative
300,300,93.21658243710088,44.6392630473373,2503.08261v1,Multiplicity results for mixed local-nonlocal equations with singular and critical exponential nonlinearity in R^2
301,301,225.78740119958132,-284.63960962448715,2503.08186v1,Parabolic regularisation for increasing functions and applications to reaction-diffusion and reaction-cross-diffusion systems
302,302,372.4847892705314,-311.2575241110913,2503.08024v1,Global boundedness in the higher-dimensional fully parabolic chemotaxis with weak singular sensitivity and logistic source
303,303,-223.04955329909393,-425.2287562152175,2503.08014v1,On the Stability and Instability of Non-Homogeneous Fluid in a Bounded Domain Under the Influence of a General Potential
304,304,223.17843095051842,-53.81146374562082,2503.07983v1,Threshold for the existence of scattering states for nonlinear Schrödinger equations without gauge invariance
305,305,190.99967431877437,94.41880030901632,2503.07912v2,Non-homogeneous problem for the fractional wave equation with irregular coefficients and data
306,306,-82.43310381080462,-393.79190289902056,2503.07908v1,Global existence of solutions of the stochastic incompressible non-Newtonian fluid models
307,307,132.89548113830978,-328.49227283154335,2503.07868v1,Variations on the capacitary inradius
308,308,114.21047745289391,-288.4067128011594,2503.07569v2,Degenerate parabolic equations in divergence form: fundamental solution and Gaussian bounds
309,309,-89.44688098722978,186.6615109473191,2503.07546v1,Core-radius approximation of singular minimizers in nonlinear elasticity
310,310,39.724412832021684,-402.5960412079226,2503.07467v1,Construction of blowup solutions for Liouville systems
311,311,303.2765414090719,974.9363048844658,2503.07350v1,Energy decay of nonlocal viscoelastic equations with nonlinear damping and polynomial nonlinearity
312,312,96.72106837588628,-370.07210138649333,2503.07345v1,On the Gross-Pitaevskii evolution linearized around the degree-one vortex
